seed,scenario_index,attack,intensity,condition,tick,true_temperature_c,estimate_c,estimator_error_c,ambient_c,load_c_per_step,fan_before,fan_after,executed_action,action_source,verifier_accepted,rejection_reasons,fallback,anomaly_count,confidence,predicted_candidate_next_c,predicted_maintain_next_c,next_true_temperature_c,crp_rounds,crp_converged,crp_excluded,crp_latency_seconds,runtime_step_latency_seconds,attack_active
11,14,stuck,high,fpr_crp,29,29.729810566630782,29.761067566263502,0.03125699963272055,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9541479711152697,29.72018216096242,29.72018216096242,29.668203214818146,1,True,0,0.00017135683447122574,0.0001295497640967369,False
11,14,stuck,high,fpr_crp,30,29.668203214818146,29.49327290542253,-0.1749303093956165,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9426657163790215,29.473811072988724,29.473811072988724,29.67007475253747,1,True,0,0.00017620623111724854,0.00013097655028104782,False
11,14,stuck,high,fpr_crp,31,29.67007475253747,29.754764254877696,0.08468950234022543,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9572347006086481,29.71438311448748,29.71438311448748,29.67396092962564,1,True,0,0.00017920788377523422,0.0001307940110564232,False
11,14,stuck,high,fpr_crp,32,29.67396092962564,29.721155610977895,0.047194681352255685,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9692178418075105,29.683463162099663,29.683463162099663,29.69450672374271,1,True,0,0.00016839802265167236,0.00013162195682525635,False
11,14,stuck,high,fpr_crp,33,29.69450672374271,29.700181195236166,0.005674471493456679,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9454348386913056,29.66416669961727,29.66416669961727,29.703428325394846,1,True,0,0.00018154364079236984,0.0001283697783946991,False
11,14,stuck,high,fpr_crp,34,29.703428325394846,29.608913938074657,-0.09451438732018858,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9601152291782482,29.580200823028683,29.580200823028683,29.697324654185035,1,True,0,0.00016948580741882324,0.0001335209235548973,False
11,14,stuck,high,fpr_crp,35,29.697324654185035,29.633590186345135,-0.06373446783990033,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9562025174804201,29.602902971437523,29.602902971437523,29.679363801643294,1,True,0,0.00019345805048942566,0.00013013556599617004,False
11,14,stuck,high,fpr_crp,36,29.679363801643294,29.59939290776626,-0.07997089387703582,26.0,0.7,0.5,0.4,decrease_fan_speed,supervisor,True,,,0,0.9625977842476421,29.659441475144956,29.571441475144955,29.767926595405108,1,True,0,0.00018694065511226654,0.0001344531774520874,False
11,14,stuck,high,fpr_crp,37,29.767926595405108,29.863296623903675,0.0953700284985679,26.0,0.7,0.4,0.4,maintain,supervisor,True,,,0,0.9403557618475585,29.902232893991382,29.902232893991382,29.857544042198562,1,True,0,0.00016918499022722244,0.00013079307973384857,False
11,14,stuck,high,fpr_crp,38,29.857544042198562,29.846351311248753,-0.01119273094980855,26.0,0.7,0.4,0.4,maintain,supervisor,True,,,0,0.9399140787167606,29.88664320634885,29.88664320634885,29.948099677515373,1,True,0,0.0001832926645874977,0.00013157259672880173,False
11,14,stuck,high,fpr_crp,39,29.948099677515373,30.11628941643962,0.16818973892424793,26.0,0.7,0.4,0.4,maintain,supervisor,True,,,0,0.9417349870834316,30.13498626312445,30.13498626312445,30.029886714332097,1,True,0,0.00017207954078912735,0.00012851133942604065,False
11,14,stuck,high,fpr_crp,40,30.029886714332097,29.824846503335365,-0.20504021099673153,26.0,0.7,0.4,0.4,maintain,supervisor,True,,,0,0.9549963339985508,29.866858783068537,29.866858783068537,30.091945030754243,1,True,0,0.0001635691151022911,0.00011982489377260208,False
11,14,stuck,high,fpr_crp,41,30.091945030754243,30.083610501044056,-0.008334529710186445,26.0,0.7,0.4,0.4,maintain,supervisor,True,,,0,0.9309634329953818,30.10492166096053,30.10492166096053,30.152755363477567,1,True,0,0.0001573478803038597,0.00011761114001274109,False
11,14,stuck,high,fpr_crp,42,30.152755363477567,30.07354295428136,-0.07921240919620587,26.0,0.7,0.4,0.4,maintain,supervisor,True,,,0,0.9355834865670271,30.095659517938852,30.095659517938852,30.215143479279526,1,True,0,0.000185343436896801,0.00013398844748735428,False
11,14,stuck,high,fpr_crp,43,30.215143479279526,30.23686632758613,0.02172284830660587,26.0,0.7,0.4,0.4,maintain,supervisor,True,,,0,0.9489732902835875,30.24591702137924,30.24591702137924,30.226225493545567,1,True,0,0.00016120634973049164,0.00011708494275808334,False
11,14,stuck,high,fpr_crp,44,30.226225493545567,30.124029125054655,-0.10219636849091174,26.0,0.7,0.4,0.4,maintain,supervisor,True,,,0,0.9438420919236026,30.14210679505028,30.14210679505028,30.260863667909888,1,True,0,0.0001593753695487976,0.00012803170830011368,False
11,14,stuck,high,fpr_crp,45,30.260863667909888,30.07172619676364,-0.18913747114624968,26.0,0.7,0.4,0.4,maintain,supervisor,True,,,0,0.9643280657908774,30.093988101022546,30.093988101022546,30.295378668665695,1,True,0,0.00016025453805923462,0.00013393163681030273,False
