scenario,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,method,mae,rmse,median_absolute_error,p95_absolute_error,max_absolute_error,beta
full_seed42_freeze_0p3_noise0p25_s9_a0p2_b0p7,42,freeze,0.3,0.25,9,0.2,fpr_owa,1.7542897269506177,1.8077714037754564,1.6640104182157645,2.4106808178707886,2.6593326846511403,0.7
full_seed42_freeze_0p3_noise0p25_s9_a0p2_b0p7,42,freeze,0.3,0.25,9,0.2,crp,1.7656264789463287,1.824889457523501,1.674651156935059,2.4478533902283743,2.662911799532336,0.7
full_seed42_freeze_0p3_noise0p25_s9_a0p3_b0p8,42,freeze,0.3,0.25,9,0.3,fpr_owa,1.7362558032560858,1.800576470974778,1.646565492972604,2.451714906738192,2.667567523810951,0.8
full_seed42_freeze_0p3_noise0p25_s9_a0p3_b0p8,42,freeze,0.3,0.25,9,0.3,crp,1.7500252482090566,1.8194662574565703,1.6917474628284752,2.5250420231897626,2.703884590214242,0.8
full_seed42_freeze_0p3_noise0p5_s13_a0p2_b0p7,42,freeze,0.3,0.5,13,0.2,fpr_owa,1.2699669588115252,1.339548071468667,1.247341730181558,1.9311306775058037,2.444616446000744,0.7
full_seed42_freeze_0p3_noise0p5_s13_a0p2_b0p7,42,freeze,0.3,0.5,13,0.2,crp,1.4021912161475525,1.496300736807173,1.3837299048243996,2.29457999389162,2.6743186583427776,0.7
full_seed42_freeze_0p3_noise0p5_s13_a0p3_b0p8,42,freeze,0.3,0.5,13,0.3,fpr_owa,1.3770383426193622,1.4687029744615343,1.3409186488957288,2.246829829979956,2.487182695732886,0.8
full_seed42_freeze_0p3_noise0p5_s13_a0p3_b0p8,42,freeze,0.3,0.5,13,0.3,crp,1.4819804661276026,1.585146707452788,1.4050042064074568,2.393957573761936,2.780846904084026,0.8
full_seed42_freeze_0p3_noise0p5_s5_a0p2_b0p7,42,freeze,0.3,0.5,5,0.2,fpr_owa,1.745576378596705,1.8209251958911368,1.7025250012704167,2.6161517002067014,3.0735129337104823,0.7
full_seed42_freeze_0p3_noise0p5_s5_a0p2_b0p7,42,freeze,0.3,0.5,5,0.2,crp,1.744965151457867,1.8188968479726435,1.731676707241817,2.579466056343802,2.9662299517281774,0.7
full_seed42_freeze_0p3_noise0p5_s5_a0p3_b0p8,42,freeze,0.3,0.5,5,0.3,fpr_owa,1.752838887178254,1.828950067474341,1.7195251604423718,2.646551501188504,2.9109709113042843,0.8
full_seed42_freeze_0p3_noise0p5_s5_a0p3_b0p8,42,freeze,0.3,0.5,5,0.3,crp,1.7515298274668083,1.831284977278401,1.7685522739180275,2.6187003490318093,2.8624222074320085,0.8
full_seed42_freeze_0p3_noise0p5_s9_a0p2_b0p7,42,freeze,0.3,0.5,9,0.2,fpr_owa,1.7265221011394445,1.790175947877531,1.6861094874032465,2.4725184298892184,2.913077083781724,0.7
full_seed42_freeze_0p3_noise0p5_s9_a0p2_b0p7,42,freeze,0.3,0.5,9,0.2,crp,1.7177631841472532,1.787899402222388,1.66542596449168,2.458587066941885,2.754881828975608,0.7
full_seed42_freeze_0p3_noise0p5_s9_a0p3_b0p8,42,freeze,0.3,0.5,9,0.3,fpr_owa,1.7045773406739153,1.7712710351797316,1.686744826418055,2.476194183069784,2.8112617669113744,0.8
full_seed42_freeze_0p3_noise0p5_s9_a0p3_b0p8,42,freeze,0.3,0.5,9,0.3,crp,1.7060836245246302,1.781131188512856,1.671065817485759,2.56327489829766,2.7888373483153046,0.8
full_seed42_freeze_0p4_noise0p1_s13_a0p2_b0p7,42,freeze,0.4,0.1,13,0.2,fpr_owa,1.2257598452416427,1.2627262361840077,1.2193570885851734,1.6181116476327868,1.7128242099819584,0.7
full_seed42_freeze_0p4_noise0p1_s13_a0p2_b0p7,42,freeze,0.4,0.1,13,0.2,crp,1.2037226671812264,1.246731447025546,1.215624046122728,1.6021530224869145,1.9168910799683148,0.7
full_seed42_freeze_0p4_noise0p1_s13_a0p3_b0p8,42,freeze,0.4,0.1,13,0.3,fpr_owa,1.48642385224964,1.550339733517498,1.4917827273954716,2.0529890755565203,2.180546407161522,0.8
full_seed42_freeze_0p4_noise0p1_s13_a0p3_b0p8,42,freeze,0.4,0.1,13,0.3,crp,1.456491741395062,1.5318546923696936,1.4855335241043677,2.049457977001289,2.180546407161522,0.8
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,42,freeze,0.4,0.1,5,0.2,fpr_owa,1.763456609068355,1.828889285420985,1.6485284307600114,2.499426788013438,2.582175321874684,0.7
full_seed42_freeze_0p4_noise0p1_s5_a0p2_b0p7,42,freeze,0.4,0.1,5,0.2,crp,1.7597715333861852,1.8254962727511288,1.6485284307600114,2.502283947969802,2.582175321874684,0.7
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,42,freeze,0.4,0.1,5,0.3,fpr_owa,1.757605064024385,1.8306270908021471,1.684326554326963,2.490611232746156,2.5635217374720267,0.8
full_seed42_freeze_0p4_noise0p1_s5_a0p3_b0p8,42,freeze,0.4,0.1,5,0.3,crp,1.753921377561126,1.827977032598342,1.6755500478965049,2.490611232746156,2.6002655573153413,0.8
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,42,freeze,0.4,0.1,9,0.2,fpr_owa,1.77457866442866,1.8211239303915847,1.6771055466742408,2.400422972309749,2.5120531370564776,0.7
full_seed42_freeze_0p4_noise0p1_s9_a0p2_b0p7,42,freeze,0.4,0.1,9,0.2,crp,1.7902973451328508,1.8412745543345748,1.6611065385609405,2.440619346143501,2.6258607027034606,0.7
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,42,freeze,0.4,0.1,9,0.3,fpr_owa,1.7612159231063318,1.823220147185931,1.7087667936207327,2.4519267302793635,2.6013060237435366,0.8
full_seed42_freeze_0p4_noise0p1_s9_a0p3_b0p8,42,freeze,0.4,0.1,9,0.3,crp,1.7711152330830149,1.8354591033632564,1.7087667936207327,2.4779043026966514,2.5878879264329213,0.8
full_seed42_freeze_0p4_noise0p25_s13_a0p2_b0p7,42,freeze,0.4,0.25,13,0.2,fpr_owa,1.2264112857599403,1.28147303051187,1.230631861014126,1.7491741225581738,1.9464085363610444,0.7
full_seed42_freeze_0p4_noise0p25_s13_a0p2_b0p7,42,freeze,0.4,0.25,13,0.2,crp,1.284164419497405,1.3629369911236608,1.2946651994880265,1.9652779360578585,2.315238547726891,0.7
full_seed42_freeze_0p4_noise0p25_s13_a0p3_b0p8,42,freeze,0.4,0.25,13,0.3,fpr_owa,1.4280189729200514,1.5121224436334193,1.4275622549953,2.109472384500516,2.31606989625212,0.8
full_seed42_freeze_0p4_noise0p25_s13_a0p3_b0p8,42,freeze,0.4,0.25,13,0.3,crp,1.4481940738749923,1.55220341690999,1.450573624679604,2.198895487245546,2.428097090331258,0.8
full_seed42_freeze_0p4_noise0p25_s5_a0p2_b0p7,42,freeze,0.4,0.25,5,0.2,fpr_owa,1.7484880027101914,1.812415592727752,1.6741286657229892,2.5161511475790648,2.766426926313108,0.7
full_seed42_freeze_0p4_noise0p25_s5_a0p2_b0p7,42,freeze,0.4,0.25,5,0.2,crp,1.7448809200245663,1.8097227109173224,1.6904715995738715,2.515228960611456,2.766426926313108,0.7
full_seed42_freeze_0p4_noise0p25_s5_a0p3_b0p8,42,freeze,0.4,0.25,5,0.3,fpr_owa,1.7460584326931168,1.8150029166941557,1.6592860773349007,2.5054429131625677,2.685218321137698,0.8
full_seed42_freeze_0p4_noise0p25_s5_a0p3_b0p8,42,freeze,0.4,0.25,5,0.3,crp,1.743627506729842,1.814427009777948,1.6578257819732647,2.5054429131625677,2.7240547795416963,0.8
full_seed42_freeze_0p4_noise0p25_s9_a0p2_b0p7,42,freeze,0.4,0.25,9,0.2,fpr_owa,1.750016516562974,1.8020238241789064,1.655956064031176,2.3989464774550373,2.6593326846511403,0.7
full_seed42_freeze_0p4_noise0p25_s9_a0p2_b0p7,42,freeze,0.4,0.25,9,0.2,crp,1.7576814913018646,1.8157628441365767,1.6533312557655897,2.447730993890117,2.650545258050388,0.7
full_seed42_freeze_0p4_noise0p25_s9_a0p3_b0p8,42,freeze,0.4,0.25,9,0.3,fpr_owa,1.730342787543416,1.7911407935643238,1.694414153587208,2.448192953216645,2.6987090562153817,0.8
full_seed42_freeze_0p4_noise0p25_s9_a0p3_b0p8,42,freeze,0.4,0.25,9,0.3,crp,1.7390505747646945,1.805501921935177,1.6917474628284752,2.495705515656446,2.703884590214242,0.8
full_seed42_freeze_0p4_noise0p5_s13_a0p2_b0p7,42,freeze,0.4,0.5,13,0.2,fpr_owa,1.245268058331569,1.3150217954061714,1.2231964551549963,1.920180770147952,2.442727175933099,0.7
full_seed42_freeze_0p4_noise0p5_s13_a0p2_b0p7,42,freeze,0.4,0.5,13,0.2,crp,1.3790607291960362,1.467719990117056,1.3647703181185349,2.1908249248238465,2.6743186583427776,0.7
full_seed42_freeze_0p4_noise0p5_s13_a0p3_b0p8,42,freeze,0.4,0.5,13,0.3,fpr_owa,1.3504283376005006,1.43438669679767,1.3150144644377917,2.1844901874707205,2.487182695732886,0.8
full_seed42_freeze_0p4_noise0p5_s13_a0p3_b0p8,42,freeze,0.4,0.5,13,0.3,crp,1.447653781288864,1.5506934676116788,1.371359076652388,2.348685561313623,2.780846904084026,0.8
full_seed42_freeze_0p4_noise0p5_s5_a0p2_b0p7,42,freeze,0.4,0.5,5,0.2,fpr_owa,1.745576378596705,1.8209251958911368,1.7025250012704167,2.6161517002067014,3.0735129337104823,0.7
full_seed42_freeze_0p4_noise0p5_s5_a0p2_b0p7,42,freeze,0.4,0.5,5,0.2,crp,1.744965151457867,1.8188968479726435,1.731676707241817,2.579466056343802,2.9662299517281774,0.7
full_seed42_freeze_0p4_noise0p5_s5_a0p3_b0p8,42,freeze,0.4,0.5,5,0.3,fpr_owa,1.752838887178254,1.828950067474341,1.7195251604423718,2.646551501188504,2.9109709113042843,0.8
full_seed42_freeze_0p4_noise0p5_s5_a0p3_b0p8,42,freeze,0.4,0.5,5,0.3,crp,1.7515298274668083,1.831284977278401,1.7685522739180275,2.6187003490318093,2.8624222074320085,0.8
full_seed42_freeze_0p4_noise0p5_s9_a0p2_b0p7,42,freeze,0.4,0.5,9,0.2,fpr_owa,1.718076726076745,1.7823504835914752,1.6807463877301925,2.4793117684997004,2.913077083781724,0.7
full_seed42_freeze_0p4_noise0p5_s9_a0p2_b0p7,42,freeze,0.4,0.5,9,0.2,crp,1.7052494398087896,1.774200814897202,1.661129168881732,2.4719277389452903,2.72352098665242,0.7
full_seed42_freeze_0p4_noise0p5_s9_a0p3_b0p8,42,freeze,0.4,0.5,9,0.3,fpr_owa,1.6969314748555349,1.7640504293858197,1.686744826418055,2.472132384834746,2.8576859683652214,0.8
full_seed42_freeze_0p4_noise0p5_s9_a0p3_b0p8,42,freeze,0.4,0.5,9,0.3,crp,1.6975915595856816,1.7715999361445185,1.675861803786302,2.5636292975007327,2.7888373483153046,0.8
full_seed42_mixed_0p0_noise0p1_s13_a0p2_b0p7,42,mixed,0.0,0.1,13,0.2,fpr_owa,1.204747239572172,1.2494632978305504,1.1889131152852903,1.6246678019843126,1.7409750298089346,0.7
full_seed42_mixed_0p0_noise0p1_s13_a0p2_b0p7,42,mixed,0.0,0.1,13,0.2,crp,1.18332258590905,1.2338481344118692,1.179416738452384,1.6257625666438578,1.9168910799683148,0.7
full_seed42_mixed_0p0_noise0p1_s13_a0p3_b0p8,42,mixed,0.0,0.1,13,0.3,fpr_owa,1.4630984710557349,1.53918642759298,1.413795553401175,2.075003842309166,2.180546407161522,0.8
full_seed42_mixed_0p0_noise0p1_s13_a0p3_b0p8,42,mixed,0.0,0.1,13,0.3,crp,1.4334081961672611,1.5214249885086315,1.4107083283890094,2.062161483566191,2.180546407161522,0.8
full_seed42_mixed_0p0_noise0p1_s5_a0p2_b0p7,42,mixed,0.0,0.1,5,0.2,fpr_owa,1.7659881470137384,1.8341841107834416,1.6422287024709643,2.4841127883853624,2.582175321874684,0.7
full_seed42_mixed_0p0_noise0p1_s5_a0p2_b0p7,42,mixed,0.0,0.1,5,0.2,crp,1.7606504711372906,1.8296422940146595,1.6363627809129733,2.4878959573190524,2.582175321874684,0.7
full_seed42_mixed_0p0_noise0p1_s5_a0p3_b0p8,42,mixed,0.0,0.1,5,0.3,fpr_owa,1.7701030429409303,1.8429993973058765,1.6794693923244517,2.462546527583412,2.5635217374720267,0.8
full_seed42_mixed_0p0_noise0p1_s5_a0p3_b0p8,42,mixed,0.0,0.1,5,0.3,crp,1.7658343563588863,1.840071099551748,1.656593448454116,2.462546527583412,2.6002655573153413,0.8
full_seed42_mixed_0p0_noise0p1_s9_a0p2_b0p7,42,mixed,0.0,0.1,9,0.2,fpr_owa,1.7673726147488216,1.820046874004744,1.6165328076382752,2.410040800315646,2.5120531370564776,0.7
full_seed42_mixed_0p0_noise0p1_s9_a0p2_b0p7,42,mixed,0.0,0.1,9,0.2,crp,1.7819206543841009,1.83910637695951,1.6024151529816182,2.468271730606588,2.6258607027034606,0.7
full_seed42_mixed_0p0_noise0p1_s9_a0p3_b0p8,42,mixed,0.0,0.1,9,0.3,fpr_owa,1.7371656879270818,1.8102685437459043,1.5684284081958748,2.4840048378615034,2.6013060237435366,0.8
full_seed42_mixed_0p0_noise0p1_s9_a0p3_b0p8,42,mixed,0.0,0.1,9,0.3,crp,1.7437526989023509,1.818162514669773,1.595218688657097,2.498344789450748,2.5878879264329213,0.8
full_seed42_mixed_0p0_noise0p25_s13_a0p2_b0p7,42,mixed,0.0,0.25,13,0.2,fpr_owa,1.2239519384539213,1.2817026770540818,1.205182468431389,1.760113942280174,2.024275092535646,0.7
full_seed42_mixed_0p0_noise0p25_s13_a0p2_b0p7,42,mixed,0.0,0.25,13,0.2,crp,1.274775637500284,1.3652601114880616,1.269211143095463,2.0615460203040885,2.589982597479369,0.7
full_seed42_mixed_0p0_noise0p25_s13_a0p3_b0p8,42,mixed,0.0,0.25,13,0.3,fpr_owa,1.4230427131961676,1.5184860649784044,1.3737965524029805,2.155221273762169,2.39418818999486,0.8
full_seed42_mixed_0p0_noise0p25_s13_a0p3_b0p8,42,mixed,0.0,0.25,13,0.3,crp,1.4492130933464844,1.5695027552352991,1.4242816536791714,2.3344813962835165,2.491622044843885,0.8
full_seed42_mixed_0p0_noise0p25_s5_a0p2_b0p7,42,mixed,0.0,0.25,5,0.2,fpr_owa,1.7534629815201763,1.8176348178843071,1.6702733419829094,2.498835294561254,2.766426926313108,0.7
full_seed42_mixed_0p0_noise0p25_s5_a0p2_b0p7,42,mixed,0.0,0.25,5,0.2,crp,1.750321433245613,1.8144581994542812,1.700688195934067,2.4900351843609374,2.766426926313108,0.7
full_seed42_mixed_0p0_noise0p25_s5_a0p3_b0p8,42,mixed,0.0,0.25,5,0.3,fpr_owa,1.7656647976945776,1.8313428892170025,1.736099880157009,2.4929046761809115,2.754470971714729,0.8
full_seed42_mixed_0p0_noise0p25_s5_a0p3_b0p8,42,mixed,0.0,0.25,5,0.3,crp,1.762307538944221,1.829798204786152,1.7161598984634852,2.4929046761809115,2.754470971714729,0.8
full_seed42_mixed_0p0_noise0p25_s9_a0p2_b0p7,42,mixed,0.0,0.25,9,0.2,fpr_owa,1.7426996887661814,1.8000693487288324,1.6339637308116035,2.423123977132854,2.6593326846511403,0.7
full_seed42_mixed_0p0_noise0p25_s9_a0p2_b0p7,42,mixed,0.0,0.25,9,0.2,crp,1.754059950300199,1.8172042684302003,1.6317921287252473,2.484742831545699,2.6245051753707034,0.7
full_seed42_mixed_0p0_noise0p25_s9_a0p3_b0p8,42,mixed,0.0,0.25,9,0.3,fpr_owa,1.7265432730010424,1.7937771837860732,1.6347870467410623,2.443306404915865,2.6370559037383408,0.8
full_seed42_mixed_0p0_noise0p25_s9_a0p3_b0p8,42,mixed,0.0,0.25,9,0.3,crp,1.736033504999358,1.809243594961378,1.643040673456337,2.509641783105435,2.703884590214242,0.8
full_seed42_mixed_0p0_noise0p5_s13_a0p2_b0p7,42,mixed,0.0,0.5,13,0.2,fpr_owa,1.2651689934985595,1.340754609269621,1.2510081640849386,1.9562212874413472,2.5391523953948094,0.7
full_seed42_mixed_0p0_noise0p5_s13_a0p2_b0p7,42,mixed,0.0,0.5,13,0.2,crp,1.4007984777247906,1.5023817967299522,1.3482401963246506,2.3446891440979583,2.6743186583427776,0.7
full_seed42_mixed_0p0_noise0p5_s13_a0p3_b0p8,42,mixed,0.0,0.5,13,0.3,fpr_owa,1.367046147538045,1.4636488360017177,1.3150144644377917,2.2460766148079334,2.527203313790653,0.8
full_seed42_mixed_0p0_noise0p5_s13_a0p3_b0p8,42,mixed,0.0,0.5,13,0.3,crp,1.4715895973832451,1.5875445686153278,1.3872619581263153,2.4025210733061844,2.780846904084026,0.8
full_seed42_mixed_0p0_noise0p5_s5_a0p2_b0p7,42,mixed,0.0,0.5,5,0.2,fpr_owa,1.7663549785759736,1.835242703992113,1.7353897935097486,2.5297316606163123,3.0735129337104823,0.7
full_seed42_mixed_0p0_noise0p5_s5_a0p2_b0p7,42,mixed,0.0,0.5,5,0.2,crp,1.7479246353760554,1.8169388189734184,1.7638530142994706,2.537587741601228,3.0281323556913127,0.7
full_seed42_mixed_0p0_noise0p5_s5_a0p3_b0p8,42,mixed,0.0,0.5,5,0.3,fpr_owa,1.7690730180982104,1.8388569143154083,1.7445279805006293,2.59181469592718,3.1350957762386087,0.8
full_seed42_mixed_0p0_noise0p5_s5_a0p3_b0p8,42,mixed,0.0,0.5,5,0.3,crp,1.7545807881010014,1.831168916112796,1.7685522739180275,2.616400340353704,3.022361273473713,0.8
full_seed42_mixed_0p0_noise0p5_s9_a0p2_b0p7,42,mixed,0.0,0.5,9,0.2,fpr_owa,1.7166312646319943,1.7837266978711783,1.6667549411243054,2.4252408629733706,2.913077083781724,0.7
full_seed42_mixed_0p0_noise0p5_s9_a0p2_b0p7,42,mixed,0.0,0.5,9,0.2,crp,1.7076681455428244,1.782857766973346,1.6387112181433765,2.4957582531093228,2.792958965338432,0.7
full_seed42_mixed_0p0_noise0p5_s9_a0p3_b0p8,42,mixed,0.0,0.5,9,0.3,fpr_owa,1.6986998747237194,1.770390544901288,1.680218113046028,2.473113970704796,2.8112617669113744,0.8
full_seed42_mixed_0p0_noise0p5_s9_a0p3_b0p8,42,mixed,0.0,0.5,9,0.3,crp,1.6981356790248945,1.7775549649526718,1.6725622808451257,2.5636842931391435,2.9165671637196486,0.8
full_seed42_mixed_0p1_noise0p1_s13_a0p2_b0p7,42,mixed,0.1,0.1,13,0.2,fpr_owa,1.15752956228751,1.201296331008638,1.1370942282610956,1.6363082438943657,1.7906463267256822,0.7
full_seed42_mixed_0p1_noise0p1_s13_a0p2_b0p7,42,mixed,0.1,0.1,13,0.2,crp,1.156732283299671,1.2059992953457743,1.1851258798099051,1.6029545306250546,1.9168910799683148,0.7
full_seed42_mixed_0p1_noise0p1_s13_a0p3_b0p8,42,mixed,0.1,0.1,13,0.3,fpr_owa,1.4164021316232265,1.4916285440903985,1.4012719023299494,2.071964348282221,2.1873608443310024,0.8
full_seed42_mixed_0p1_noise0p1_s13_a0p3_b0p8,42,mixed,0.1,0.1,13,0.3,crp,1.410802913457726,1.4979116059418047,1.4263094527300528,2.052127611993481,2.1873608443310024,0.8
full_seed42_mixed_0p1_noise0p1_s5_a0p2_b0p7,42,mixed,0.1,0.1,5,0.2,fpr_owa,1.7659881470137384,1.8341841107834416,1.6422287024709643,2.4841127883853624,2.582175321874684,0.7
full_seed42_mixed_0p1_noise0p1_s5_a0p2_b0p7,42,mixed,0.1,0.1,5,0.2,crp,1.7606504711372906,1.8296422940146595,1.6363627809129733,2.4878959573190524,2.582175321874684,0.7
full_seed42_mixed_0p1_noise0p1_s5_a0p3_b0p8,42,mixed,0.1,0.1,5,0.3,fpr_owa,1.7701030429409303,1.8429993973058765,1.6794693923244517,2.462546527583412,2.5635217374720267,0.8
full_seed42_mixed_0p1_noise0p1_s5_a0p3_b0p8,42,mixed,0.1,0.1,5,0.3,crp,1.7658343563588863,1.840071099551748,1.656593448454116,2.462546527583412,2.6002655573153413,0.8
full_seed42_mixed_0p1_noise0p1_s9_a0p2_b0p7,42,mixed,0.1,0.1,9,0.2,fpr_owa,1.758462932120265,1.805434681031396,1.672480430668563,2.4190007046553195,2.5120531370564776,0.7
full_seed42_mixed_0p1_noise0p1_s9_a0p2_b0p7,42,mixed,0.1,0.1,9,0.2,crp,1.7989592959288876,1.853649202543303,1.6581091580231546,2.475452322658095,2.6258607027034606,0.7
full_seed42_mixed_0p1_noise0p1_s9_a0p3_b0p8,42,mixed,0.1,0.1,9,0.3,fpr_owa,1.7522872457516372,1.8195624208505987,1.6815044238894057,2.4516847730020883,2.6013060237435366,0.8
full_seed42_mixed_0p1_noise0p1_s9_a0p3_b0p8,42,mixed,0.1,0.1,9,0.3,crp,1.7669073451326516,1.8391954325729176,1.653509671271766,2.5017288386968577,2.5878879264329213,0.8
full_seed42_mixed_0p1_noise0p25_s13_a0p2_b0p7,42,mixed,0.1,0.25,13,0.2,fpr_owa,1.1833595860130215,1.240825144639239,1.161327366034178,1.7547350630639855,2.073946389452394,0.7
full_seed42_mixed_0p1_noise0p25_s13_a0p2_b0p7,42,mixed,0.1,0.25,13,0.2,crp,1.2506673099810703,1.34052769376917,1.2555687198612877,1.9965088493837968,2.512598191037066,0.7
full_seed42_mixed_0p1_noise0p25_s13_a0p3_b0p8,42,mixed,0.1,0.25,13,0.3,fpr_owa,1.3846162977856111,1.4766220226759077,1.3556030007238435,2.150370968070111,2.443859486911608,0.8
full_seed42_mixed_0p1_noise0p25_s13_a0p3_b0p8,42,mixed,0.1,0.25,13,0.3,crp,1.4236939333161232,1.5444905081619849,1.3942883102934025,2.32009221864383,2.527245359574908,0.8
full_seed42_mixed_0p1_noise0p25_s5_a0p2_b0p7,42,mixed,0.1,0.25,5,0.2,fpr_owa,1.7534629815201763,1.8176348178843071,1.6702733419829094,2.498835294561254,2.766426926313108,0.7
full_seed42_mixed_0p1_noise0p25_s5_a0p2_b0p7,42,mixed,0.1,0.25,5,0.2,crp,1.750321433245613,1.8144581994542812,1.700688195934067,2.4900351843609374,2.766426926313108,0.7
full_seed42_mixed_0p1_noise0p25_s5_a0p3_b0p8,42,mixed,0.1,0.25,5,0.3,fpr_owa,1.7656647976945776,1.8313428892170025,1.736099880157009,2.4929046761809115,2.754470971714729,0.8
full_seed42_mixed_0p1_noise0p25_s5_a0p3_b0p8,42,mixed,0.1,0.25,5,0.3,crp,1.762307538944221,1.829798204786152,1.7161598984634852,2.4929046761809115,2.754470971714729,0.8
full_seed42_mixed_0p1_noise0p25_s9_a0p2_b0p7,42,mixed,0.1,0.25,9,0.2,fpr_owa,1.7299131974697322,1.7844514177059485,1.6339637308116035,2.442928119881296,2.6593326846511403,0.7
full_seed42_mixed_0p1_noise0p25_s9_a0p2_b0p7,42,mixed,0.1,0.25,9,0.2,crp,1.7701242695495387,1.833301704200624,1.6661411742632284,2.5102455231373813,2.678142763521361,0.7
full_seed42_mixed_0p1_noise0p25_s9_a0p3_b0p8,42,mixed,0.1,0.25,9,0.3,fpr_owa,1.731287792086855,1.7971725928493565,1.6315624714133323,2.4413934608501418,2.6370559037383408,0.8
full_seed42_mixed_0p1_noise0p25_s9_a0p3_b0p8,42,mixed,0.1,0.25,9,0.3,crp,1.7455471727574734,1.8183838321872108,1.6814969269233964,2.5346648540122723,2.703884590214242,0.8
full_seed42_mixed_0p1_noise0p5_s13_a0p2_b0p7,42,mixed,0.1,0.5,13,0.2,fpr_owa,1.2330054212475363,1.3077249442183154,1.2153069511838486,1.953309611977841,2.588823692311557,0.7
full_seed42_mixed_0p1_noise0p5_s13_a0p2_b0p7,42,mixed,0.1,0.5,13,0.2,crp,1.3948163818092216,1.4957550147918204,1.353805481935354,2.3473631113633955,2.6743186583427776,0.7
full_seed42_mixed_0p1_noise0p5_s13_a0p3_b0p8,42,mixed,0.1,0.5,13,0.3,fpr_owa,1.3520372871247792,1.4500832020907932,1.3075172028133362,2.245115016866033,2.576874610707401,0.8
full_seed42_mixed_0p1_noise0p5_s13_a0p3_b0p8,42,mixed,0.1,0.5,13,0.3,crp,1.4654888343762973,1.579284005196132,1.3750988470954697,2.4025210733061844,2.780846904084026,0.8
full_seed42_mixed_0p1_noise0p5_s5_a0p2_b0p7,42,mixed,0.1,0.5,5,0.2,fpr_owa,1.7663549785759736,1.835242703992113,1.7353897935097486,2.5297316606163123,3.0735129337104823,0.7
full_seed42_mixed_0p1_noise0p5_s5_a0p2_b0p7,42,mixed,0.1,0.5,5,0.2,crp,1.7479246353760554,1.8169388189734184,1.7638530142994706,2.537587741601228,3.0281323556913127,0.7
full_seed42_mixed_0p1_noise0p5_s5_a0p3_b0p8,42,mixed,0.1,0.5,5,0.3,fpr_owa,1.7690730180982104,1.8388569143154083,1.7445279805006293,2.59181469592718,3.1350957762386087,0.8
full_seed42_mixed_0p1_noise0p5_s5_a0p3_b0p8,42,mixed,0.1,0.5,5,0.3,crp,1.7545807881010014,1.831168916112796,1.7685522739180275,2.616400340353704,3.022361273473713,0.8
full_seed42_mixed_0p1_noise0p5_s9_a0p2_b0p7,42,mixed,0.1,0.5,9,0.2,fpr_owa,1.7116133794345714,1.7787121084960866,1.6720353782433497,2.4780995338757816,2.913077083781724,0.7
full_seed42_mixed_0p1_noise0p5_s9_a0p2_b0p7,42,mixed,0.1,0.5,9,0.2,crp,1.7260602854192688,1.8010543877801375,1.6595881964933343,2.497021357995941,2.846606878574447,0.7
full_seed42_mixed_0p1_noise0p5_s9_a0p3_b0p8,42,mixed,0.1,0.5,9,0.3,fpr_owa,1.7066259665361676,1.7781961442760386,1.683003944763986,2.4614416196242277,2.859282516922032,0.8
full_seed42_mixed_0p1_noise0p5_s9_a0p3_b0p8,42,mixed,0.1,0.5,9,0.3,crp,1.7099028632593374,1.7894258626381012,1.6669117486862408,2.576868248939096,2.8383193076920548,0.8
full_seed42_mixed_0p2_noise0p1_s13_a0p2_b0p7,42,mixed,0.2,0.1,13,0.2,fpr_owa,1.1262019718765883,1.1836601270401736,1.0847027114396308,1.678319834359136,1.840054167111992,0.7
full_seed42_mixed_0p2_noise0p1_s13_a0p2_b0p7,42,mixed,0.2,0.1,13,0.2,crp,1.0753108099748587,1.141367298524002,1.0603023590265188,1.678319834359136,2.012167717154433,0.7
full_seed42_mixed_0p2_noise0p1_s13_a0p3_b0p8,42,mixed,0.2,0.1,13,0.3,fpr_owa,1.3577913364898058,1.4437319252667198,1.2712924678959194,2.118679169094088,2.3048351055083622,0.8
full_seed42_mixed_0p2_noise0p1_s13_a0p3_b0p8,42,mixed,0.2,0.1,13,0.3,crp,1.2136406062412086,1.3451979115350554,1.2416358637416542,2.0777311164109045,2.3048351055083622,0.8
full_seed42_mixed_0p2_noise0p1_s5_a0p2_b0p7,42,mixed,0.2,0.1,5,0.2,fpr_owa,1.7607470228911728,1.8217329525205124,1.689136169968581,2.47839164226944,2.582175321874684,0.7
full_seed42_mixed_0p2_noise0p1_s5_a0p2_b0p7,42,mixed,0.2,0.1,5,0.2,crp,1.784871300535373,1.8516223350393013,1.6963604677887232,2.4971867337258624,2.582175321874684,0.7
full_seed42_mixed_0p2_noise0p1_s5_a0p3_b0p8,42,mixed,0.2,0.1,5,0.3,fpr_owa,1.779399523988615,1.844549516072148,1.7254919445131272,2.461862579812866,2.5635217374720267,0.8
full_seed42_mixed_0p2_noise0p1_s5_a0p3_b0p8,42,mixed,0.2,0.1,5,0.3,crp,1.7903045219437237,1.861276228798806,1.7220385783604248,2.490644637440974,2.6002655573153413,0.8
