scenario,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,beta,method,mae,rmse,median_absolute_error,p95_absolute_error,max_absolute_error,mean_anomaly_flags,mean_confidence
full_seed11_freeze_0p1_noise0p1_s5_a0p2_b0p7,11,freeze,0.1,0.1,5,0.2,0.7,mean,1.7395804721389132,1.7913689214395372,1.5666693623881685,2.3978227663942944,2.4876712248424355,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s5_a0p2_b0p7,11,freeze,0.1,0.1,5,0.2,0.7,median,1.7673256905451846,1.8371138002398903,1.6257774414644506,2.4686495199857634,2.570343816486414,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s5_a0p2_b0p7,11,freeze,0.1,0.1,5,0.2,0.7,trimmed_mean,1.7395804721389132,1.7913689214395372,1.5666693623881685,2.3978227663942944,2.4876712248424355,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s5_a0p2_b0p7,11,freeze,0.1,0.1,5,0.2,0.7,hampel_filter_then_mean,1.7662357472435555,1.828676071537772,1.611478435724758,2.477834350996723,2.585322747593403,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s5_a0p2_b0p7,11,freeze,0.1,0.1,5,0.2,0.7,direct_owa,1.715232666678457,1.7794846871284076,1.523632719657555,2.422889000521728,2.5052409985545907,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s5_a0p2_b0p7,11,freeze,0.1,0.1,5,0.2,0.7,fpr_owa,1.7641788435487618,1.8344957748451298,1.6378153881221,2.480498620302904,2.6055396765231316,0.6625,0.5470292178736167
full_seed11_freeze_0p1_noise0p1_s9_a0p3_b0p8,11,freeze,0.1,0.1,9,0.3,0.8,mean,1.5267052883108125,1.569455850688403,1.4197932910294477,2.0614223176995434,2.1335828871065625,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s9_a0p3_b0p8,11,freeze,0.1,0.1,9,0.3,0.8,median,1.6497023362311467,1.7262430162336504,1.516865249289272,2.426194265658853,2.5488072276365266,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s9_a0p3_b0p8,11,freeze,0.1,0.1,9,0.3,0.8,trimmed_mean,1.5267052883108125,1.5694558506884029,1.4197932910294477,2.0614223176995434,2.133582887106562,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s9_a0p3_b0p8,11,freeze,0.1,0.1,9,0.3,0.8,hampel_filter_then_mean,1.6612907603947207,1.7297396022217966,1.4890958745241663,2.4296417077522436,2.596473019203243,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s9_a0p3_b0p8,11,freeze,0.1,0.1,9,0.3,0.8,direct_owa,1.7238182029470863,1.7819805834949176,1.5911291854606469,2.400700848566031,2.478628220241292,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s9_a0p3_b0p8,11,freeze,0.1,0.1,9,0.3,0.8,fpr_owa,1.703875624341919,1.778854370865052,1.5608212187806982,2.457145504089235,2.5362443408446937,1.4166666666666667,0.5188805364536188
full_seed11_freeze_0p1_noise0p1_s9_a0p2_b0p7,11,freeze,0.1,0.1,9,0.2,0.7,mean,1.5267052883108125,1.569455850688403,1.4197932910294477,2.0614223176995434,2.1335828871065625,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s9_a0p2_b0p7,11,freeze,0.1,0.1,9,0.2,0.7,median,1.6497023362311467,1.7262430162336504,1.516865249289272,2.426194265658853,2.5488072276365266,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s9_a0p2_b0p7,11,freeze,0.1,0.1,9,0.2,0.7,trimmed_mean,1.5267052883108125,1.5694558506884029,1.4197932910294477,2.0614223176995434,2.133582887106562,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s9_a0p2_b0p7,11,freeze,0.1,0.1,9,0.2,0.7,hampel_filter_then_mean,1.6612907603947207,1.7297396022217966,1.4890958745241663,2.4296417077522436,2.596473019203243,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s9_a0p2_b0p7,11,freeze,0.1,0.1,9,0.2,0.7,direct_owa,1.5850379463098017,1.6492776058098007,1.4346413956877173,2.290392961164594,2.3795551425777455,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s9_a0p2_b0p7,11,freeze,0.1,0.1,9,0.2,0.7,fpr_owa,1.7442171931314396,1.7979080875696731,1.6442538065229035,2.38301733195241,2.5748263578710615,1.4166666666666667,0.5188805364536188
full_seed11_freeze_0p1_noise0p1_s13_a0p3_b0p8,11,freeze,0.1,0.1,13,0.3,0.8,mean,1.0586176231113844,1.0881479798415028,0.9867493279756041,1.4360820239572218,1.4666657317890133,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s13_a0p3_b0p8,11,freeze,0.1,0.1,13,0.3,0.8,median,1.350018430529545,1.4183014968778536,1.2119158349585692,2.121561247026361,2.3091351623744307,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s13_a0p3_b0p8,11,freeze,0.1,0.1,13,0.3,0.8,trimmed_mean,1.0647286229997994,1.0980411674573736,0.9813763510668971,1.4625564481627418,1.510585509553482,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s13_a0p3_b0p8,11,freeze,0.1,0.1,13,0.3,0.8,hampel_filter_then_mean,1.112256947455308,1.1752583606006703,0.9874736980384826,2.154432105419339,2.3996978762146854,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s13_a0p3_b0p8,11,freeze,0.1,0.1,13,0.3,0.8,direct_owa,1.2954822472385665,1.3457621478739266,1.1587730666914062,1.8514690951692612,1.9625127890028442,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s13_a0p3_b0p8,11,freeze,0.1,0.1,13,0.3,0.8,fpr_owa,1.4665819056559648,1.5396005637632995,1.438209196647089,2.0760642727194707,2.1531616283456394,0.8125,0.5489508751516555
full_seed11_freeze_0p1_noise0p1_s13_a0p2_b0p7,11,freeze,0.1,0.1,13,0.2,0.7,mean,1.0586176231113844,1.0881479798415028,0.9867493279756041,1.4360820239572218,1.4666657317890133,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s13_a0p2_b0p7,11,freeze,0.1,0.1,13,0.2,0.7,median,1.350018430529545,1.4183014968778536,1.2119158349585692,2.121561247026361,2.3091351623744307,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s13_a0p2_b0p7,11,freeze,0.1,0.1,13,0.2,0.7,trimmed_mean,1.0647286229997994,1.0980411674573736,0.9813763510668971,1.4625564481627418,1.510585509553482,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s13_a0p2_b0p7,11,freeze,0.1,0.1,13,0.2,0.7,hampel_filter_then_mean,1.112256947455308,1.1752583606006703,0.9874736980384826,2.154432105419339,2.3996978762146854,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s13_a0p2_b0p7,11,freeze,0.1,0.1,13,0.2,0.7,direct_owa,0.9347836483477553,0.9750086009930554,0.8466558222722376,1.3691432094745408,1.4741175851358932,0.0,1.0
full_seed11_freeze_0p1_noise0p1_s13_a0p2_b0p7,11,freeze,0.1,0.1,13,0.2,0.7,fpr_owa,1.2028870320099634,1.2517264011600944,1.202886938264605,1.6451687957481138,1.7018842003615893,0.8125,0.5489508751516555
full_seed11_freeze_0p1_noise0p25_s5_a0p3_b0p8,11,freeze,0.1,0.25,5,0.3,0.8,mean,1.7416850719878165,1.7962215258647878,1.630761559070456,2.4064087045621974,2.550724674182865,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s5_a0p3_b0p8,11,freeze,0.1,0.25,5,0.3,0.8,median,1.7726791339169334,1.8375982163174447,1.6534520162529147,2.505660658286649,2.6751768219608265,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s5_a0p3_b0p8,11,freeze,0.1,0.25,5,0.3,0.8,trimmed_mean,1.7416850719878165,1.796221525864788,1.6307615590704563,2.4064087045621974,2.550724674182865,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s5_a0p3_b0p8,11,freeze,0.1,0.25,5,0.3,0.8,hampel_filter_then_mean,1.7676611015411512,1.8294340367142545,1.6419448150530467,2.5018039037054876,2.7190686360343976,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s5_a0p3_b0p8,11,freeze,0.1,0.25,5,0.3,0.8,direct_owa,1.8105871113764505,1.86811781118862,1.6662618615216624,2.5024193559061283,2.6515829830536806,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s5_a0p3_b0p8,11,freeze,0.1,0.25,5,0.3,0.8,fpr_owa,1.78072106663173,1.853421338503683,1.7005437807770967,2.5455608840162336,2.7805081808142633,0.7083333333333334,0.5421374142602526
full_seed11_freeze_0p1_noise0p25_s5_a0p2_b0p7,11,freeze,0.1,0.25,5,0.2,0.7,mean,1.7416850719878165,1.7962215258647878,1.630761559070456,2.4064087045621974,2.550724674182865,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s5_a0p2_b0p7,11,freeze,0.1,0.25,5,0.2,0.7,median,1.7726791339169334,1.8375982163174447,1.6534520162529147,2.505660658286649,2.6751768219608265,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s5_a0p2_b0p7,11,freeze,0.1,0.25,5,0.2,0.7,trimmed_mean,1.7416850719878165,1.796221525864788,1.6307615590704563,2.4064087045621974,2.550724674182865,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s5_a0p2_b0p7,11,freeze,0.1,0.25,5,0.2,0.7,hampel_filter_then_mean,1.7676611015411512,1.8294340367142545,1.6419448150530467,2.5018039037054876,2.7190686360343976,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s5_a0p2_b0p7,11,freeze,0.1,0.25,5,0.2,0.7,direct_owa,1.7137257044420282,1.7766920154316332,1.5531562878977447,2.4397009246286006,2.574304181081287,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s5_a0p2_b0p7,11,freeze,0.1,0.25,5,0.2,0.7,fpr_owa,1.768739992363102,1.8408338656066765,1.6648480772683014,2.521330051813962,2.8249633333898125,0.7083333333333334,0.5421374142602526
full_seed11_freeze_0p1_noise0p25_s9_a0p3_b0p8,11,freeze,0.1,0.25,9,0.3,0.8,mean,1.527697016919865,1.572601647507243,1.4507884225810943,2.088652682029171,2.1705995452465507,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s9_a0p3_b0p8,11,freeze,0.1,0.25,9,0.3,0.8,median,1.649542432632523,1.7148628177799476,1.5515672857397746,2.3792134605585735,2.59343981314598,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s9_a0p3_b0p8,11,freeze,0.1,0.25,9,0.3,0.8,trimmed_mean,1.5276970169198647,1.5726016475072429,1.4507884225810943,2.088652682029171,2.1705995452465507,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s9_a0p3_b0p8,11,freeze,0.1,0.25,9,0.3,0.8,hampel_filter_then_mean,1.6431554322312585,1.70779057601361,1.5161005438215627,2.3657125675217556,2.549799165463792,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s9_a0p3_b0p8,11,freeze,0.1,0.25,9,0.3,0.8,direct_owa,1.7163626489712192,1.7725381920998815,1.6096499644515023,2.4023033026138303,2.4951127262145616,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s9_a0p3_b0p8,11,freeze,0.1,0.25,9,0.3,0.8,fpr_owa,1.6921028921701098,1.763514400800238,1.621069125449956,2.4853318189876945,2.5830073309369843,1.3541666666666667,0.5252823523238374
full_seed11_freeze_0p1_noise0p25_s9_a0p2_b0p7,11,freeze,0.1,0.25,9,0.2,0.7,mean,1.527697016919865,1.572601647507243,1.4507884225810943,2.088652682029171,2.1705995452465507,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s9_a0p2_b0p7,11,freeze,0.1,0.25,9,0.2,0.7,median,1.649542432632523,1.7148628177799476,1.5515672857397746,2.3792134605585735,2.59343981314598,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s9_a0p2_b0p7,11,freeze,0.1,0.25,9,0.2,0.7,trimmed_mean,1.5276970169198647,1.5726016475072429,1.4507884225810943,2.088652682029171,2.1705995452465507,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s9_a0p2_b0p7,11,freeze,0.1,0.25,9,0.2,0.7,hampel_filter_then_mean,1.6431554322312585,1.70779057601361,1.5161005438215627,2.3657125675217556,2.549799165463792,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s9_a0p2_b0p7,11,freeze,0.1,0.25,9,0.2,0.7,direct_owa,1.5664267095817068,1.6277624322922752,1.4527183589982542,2.259693816744246,2.3905047668977275,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s9_a0p2_b0p7,11,freeze,0.1,0.25,9,0.2,0.7,fpr_owa,1.724634653433635,1.7869977558676162,1.6451651040881632,2.437536876326176,2.5153981132942484,1.3541666666666667,0.5252823523238374
full_seed11_freeze_0p1_noise0p25_s13_a0p3_b0p8,11,freeze,0.1,0.25,13,0.3,0.8,mean,1.0618059166465759,1.0944898978226312,1.0077016035390862,1.4715275540950734,1.6078681712554443,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s13_a0p3_b0p8,11,freeze,0.1,0.25,13,0.3,0.8,median,1.3107155219388997,1.3837725046289966,1.2059873862702102,2.0338248431902075,2.3031876809147183,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s13_a0p3_b0p8,11,freeze,0.1,0.25,13,0.3,0.8,trimmed_mean,1.0786910266974192,1.1138207172188352,1.002844428164652,1.5052111367681076,1.6344578002990842,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s13_a0p3_b0p8,11,freeze,0.1,0.25,13,0.3,0.8,hampel_filter_then_mean,1.0813857906104682,1.1226038465391879,1.0077016035390862,1.557503222108028,2.0843186358198693,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s13_a0p3_b0p8,11,freeze,0.1,0.25,13,0.3,0.8,direct_owa,1.3112068969626103,1.360057094313471,1.218552735230513,1.8591967320240492,2.012266550452981,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s13_a0p3_b0p8,11,freeze,0.1,0.25,13,0.3,0.8,fpr_owa,1.4299275138082863,1.5268607273978374,1.3435209751131676,2.1614053166065914,2.3214884090002728,0.8333333333333334,0.5405730229480146
full_seed11_freeze_0p1_noise0p25_s13_a0p2_b0p7,11,freeze,0.1,0.25,13,0.2,0.7,mean,1.0618059166465759,1.0944898978226312,1.0077016035390862,1.4715275540950734,1.6078681712554443,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s13_a0p2_b0p7,11,freeze,0.1,0.25,13,0.2,0.7,median,1.3107155219388997,1.3837725046289966,1.2059873862702102,2.0338248431902075,2.3031876809147183,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s13_a0p2_b0p7,11,freeze,0.1,0.25,13,0.2,0.7,trimmed_mean,1.0786910266974192,1.1138207172188352,1.002844428164652,1.5052111367681076,1.6344578002990842,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s13_a0p2_b0p7,11,freeze,0.1,0.25,13,0.2,0.7,hampel_filter_then_mean,1.0813857906104682,1.1226038465391879,1.0077016035390862,1.557503222108028,2.0843186358198693,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s13_a0p2_b0p7,11,freeze,0.1,0.25,13,0.2,0.7,direct_owa,0.9677890004706603,1.0077890731527008,0.901506807992544,1.4062470404884178,1.5560005033619153,0.0,1.0
full_seed11_freeze_0p1_noise0p25_s13_a0p2_b0p7,11,freeze,0.1,0.25,13,0.2,0.7,fpr_owa,1.2301907176203382,1.2918522109471817,1.2369885657786412,1.790700125478227,1.9569972867118044,0.8333333333333334,0.5405730229480146
full_seed11_freeze_0p1_noise0p5_s5_a0p3_b0p8,11,freeze,0.1,0.5,5,0.3,0.8,mean,1.7451927384026562,1.809557409659631,1.6783131763803931,2.4664007486149733,2.707678358377001,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s5_a0p3_b0p8,11,freeze,0.1,0.5,5,0.3,0.8,median,1.7754483207398368,1.8485469223369706,1.7137105336871423,2.607850686789563,2.8498984977515147,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s5_a0p3_b0p8,11,freeze,0.1,0.5,5,0.3,0.8,trimmed_mean,1.7451927384026562,1.809557409659631,1.6783131763803927,2.4664007486149733,2.707678358377001,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s5_a0p3_b0p8,11,freeze,0.1,0.5,5,0.3,0.8,hampel_filter_then_mean,1.7606544521453718,1.8308875322995546,1.6962704807738056,2.593651748289748,2.978947386737961,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s5_a0p3_b0p8,11,freeze,0.1,0.5,5,0.3,0.8,direct_owa,1.8281073456744172,1.894180670022728,1.74569736555971,2.6010187263017106,2.8274789679800976,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s5_a0p3_b0p8,11,freeze,0.1,0.5,5,0.3,0.8,fpr_owa,1.791824928608006,1.8768639392481838,1.7385226185681226,2.7228923880791,3.101963578061354,0.6791666666666667,0.5449012459449352
full_seed11_freeze_0p1_noise0p5_s5_a0p2_b0p7,11,freeze,0.1,0.5,5,0.2,0.7,mean,1.7451927384026562,1.809557409659631,1.6783131763803931,2.4664007486149733,2.707678358377001,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s5_a0p2_b0p7,11,freeze,0.1,0.5,5,0.2,0.7,median,1.7754483207398368,1.8485469223369706,1.7137105336871423,2.607850686789563,2.8498984977515147,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s5_a0p2_b0p7,11,freeze,0.1,0.5,5,0.2,0.7,trimmed_mean,1.7451927384026562,1.809557409659631,1.6783131763803927,2.4664007486149733,2.707678358377001,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s5_a0p2_b0p7,11,freeze,0.1,0.5,5,0.2,0.7,hampel_filter_then_mean,1.7606544521453718,1.8308875322995546,1.6962704807738056,2.593651748289748,2.978947386737961,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s5_a0p2_b0p7,11,freeze,0.1,0.5,5,0.2,0.7,direct_owa,1.7000809722132606,1.7714054704735935,1.6415748107647348,2.5041087343008597,2.689409485292447,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s5_a0p2_b0p7,11,freeze,0.1,0.5,5,0.2,0.7,fpr_owa,1.7926018622007016,1.8778346971656197,1.7723700273181024,2.684271847491995,3.190669428167615,0.6791666666666667,0.5449012459449352
full_seed11_freeze_0p1_noise0p5_s9_a0p3_b0p8,11,freeze,0.1,0.5,9,0.3,0.8,mean,1.5293498979349514,1.5821132189341374,1.499592571976388,2.1533163561336783,2.3816199532200235,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s9_a0p3_b0p8,11,freeze,0.1,0.5,9,0.3,0.8,median,1.6244901736427646,1.6891419344777225,1.5815908647871622,2.4024543013569413,2.7635344264645165,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s9_a0p3_b0p8,11,freeze,0.1,0.5,9,0.3,0.8,trimmed_mean,1.5293498979349514,1.5821132189341374,1.4995925719763883,2.1533163561336783,2.3816199532200235,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s9_a0p3_b0p8,11,freeze,0.1,0.5,9,0.3,0.8,hampel_filter_then_mean,1.6018831457380012,1.6659189535913637,1.527040605868963,2.3822080041378824,2.6640961141012656,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s9_a0p3_b0p8,11,freeze,0.1,0.5,9,0.3,0.8,direct_owa,1.7122223820469449,1.770077856426773,1.6691652824390815,2.4208051415055594,2.620401786424622,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s9_a0p3_b0p8,11,freeze,0.1,0.5,9,0.3,0.8,fpr_owa,1.6737844712949264,1.7486466102595488,1.6406429668474498,2.490743616845771,2.8640736424468036,1.2416666666666667,0.5275518445817305
full_seed11_freeze_0p1_noise0p5_s9_a0p2_b0p7,11,freeze,0.1,0.5,9,0.2,0.7,mean,1.5293498979349514,1.5821132189341374,1.499592571976388,2.1533163561336783,2.3816199532200235,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s9_a0p2_b0p7,11,freeze,0.1,0.5,9,0.2,0.7,median,1.6244901736427646,1.6891419344777225,1.5815908647871622,2.4024543013569413,2.7635344264645165,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s9_a0p2_b0p7,11,freeze,0.1,0.5,9,0.2,0.7,trimmed_mean,1.5293498979349514,1.5821132189341374,1.4995925719763883,2.1533163561336783,2.3816199532200235,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s9_a0p2_b0p7,11,freeze,0.1,0.5,9,0.2,0.7,hampel_filter_then_mean,1.6018831457380012,1.6659189535913637,1.527040605868963,2.3822080041378824,2.6640961141012656,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s9_a0p2_b0p7,11,freeze,0.1,0.5,9,0.2,0.7,direct_owa,1.5185246537754458,1.5818870448133657,1.4676495087381365,2.2523799822479487,2.4037755557203453,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s9_a0p2_b0p7,11,freeze,0.1,0.5,9,0.2,0.7,fpr_owa,1.6939099994106115,1.7662903236742067,1.6195964509853575,2.4940419819093,2.778289699734005,1.2416666666666667,0.5275518445817305
full_seed11_freeze_0p1_noise0p5_s13_a0p3_b0p8,11,freeze,0.1,0.5,13,0.3,0.8,mean,1.0671197392052283,1.112569684322948,1.0448539754900228,1.573940473412081,1.8946731380012114,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s13_a0p3_b0p8,11,freeze,0.1,0.5,13,0.3,0.8,median,1.2555953013559757,1.3223407257204287,1.1893160236374274,1.9863978130042323,2.2022904202905167,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s13_a0p3_b0p8,11,freeze,0.1,0.5,13,0.3,0.8,trimmed_mean,1.0973765856146869,1.1431919069725154,1.0677254803015361,1.6428970108001175,1.9311494900326478,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s13_a0p3_b0p8,11,freeze,0.1,0.5,13,0.3,0.8,hampel_filter_then_mean,1.0767613677154695,1.1242024499437024,1.0645198432154068,1.5789896127930063,1.9033349604230443,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s13_a0p3_b0p8,11,freeze,0.1,0.5,13,0.3,0.8,direct_owa,1.3232724720321036,1.3754836723993584,1.2647142480915678,1.9264810396070298,2.1185146558039585,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s13_a0p3_b0p8,11,freeze,0.1,0.5,13,0.3,0.8,fpr_owa,1.3628206691787326,1.4588011002374413,1.3142248359423059,2.1841002784334638,2.476717227989487,0.925,0.5361810202887123
full_seed11_freeze_0p1_noise0p5_s13_a0p2_b0p7,11,freeze,0.1,0.5,13,0.2,0.7,mean,1.0671197392052283,1.112569684322948,1.0448539754900228,1.573940473412081,1.8946731380012114,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s13_a0p2_b0p7,11,freeze,0.1,0.5,13,0.2,0.7,median,1.2555953013559757,1.3223407257204287,1.1893160236374274,1.9863978130042323,2.2022904202905167,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s13_a0p2_b0p7,11,freeze,0.1,0.5,13,0.2,0.7,trimmed_mean,1.0973765856146869,1.1431919069725154,1.0677254803015361,1.6428970108001175,1.9311494900326478,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s13_a0p2_b0p7,11,freeze,0.1,0.5,13,0.2,0.7,hampel_filter_then_mean,1.0767613677154695,1.1242024499437024,1.0645198432154068,1.5789896127930063,1.9033349604230443,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s13_a0p2_b0p7,11,freeze,0.1,0.5,13,0.2,0.7,direct_owa,0.9890140174031977,1.0408619626952214,0.9615248802831042,1.5605226178873988,1.7591804418181693,0.0,1.0
full_seed11_freeze_0p1_noise0p5_s13_a0p2_b0p7,11,freeze,0.1,0.5,13,0.2,0.7,fpr_owa,1.2816876311661143,1.3553001736868289,1.293990515181961,1.9492338214954075,2.2147968417059474,0.925,0.5361810202887123
full_seed11_spike_0p1_noise0p1_s5_a0p3_b0p8,11,spike,0.1,0.1,5,0.3,0.8,mean,1.7395804721389132,1.7913689214395372,1.5666693623881685,2.3978227663942944,2.4876712248424355,0.0,1.0
full_seed11_spike_0p1_noise0p1_s5_a0p3_b0p8,11,spike,0.1,0.1,5,0.3,0.8,median,1.7673256905451846,1.8371138002398903,1.6257774414644506,2.4686495199857634,2.570343816486414,0.0,1.0
full_seed11_spike_0p1_noise0p1_s5_a0p3_b0p8,11,spike,0.1,0.1,5,0.3,0.8,trimmed_mean,1.7395804721389132,1.7913689214395372,1.5666693623881685,2.3978227663942944,2.4876712248424355,0.0,1.0
full_seed11_spike_0p1_noise0p1_s5_a0p3_b0p8,11,spike,0.1,0.1,5,0.3,0.8,hampel_filter_then_mean,1.7662357472435555,1.828676071537772,1.611478435724758,2.477834350996723,2.585322747593403,0.0,1.0
full_seed11_spike_0p1_noise0p1_s5_a0p3_b0p8,11,spike,0.1,0.1,5,0.3,0.8,direct_owa,1.808097634625509,1.86474236210751,1.6416957551136782,2.461177039407407,2.54604539209783,0.0,1.0
full_seed11_spike_0p1_noise0p1_s5_a0p3_b0p8,11,spike,0.1,0.1,5,0.3,0.8,fpr_owa,1.774467932880156,1.850312605071101,1.6740220907729897,2.4860800781287797,2.5953096084478187,0.6625,0.5470292178736167
full_seed11_spike_0p1_noise0p1_s5_a0p2_b0p7,11,spike,0.1,0.1,5,0.2,0.7,mean,1.7395804721389132,1.7913689214395372,1.5666693623881685,2.3978227663942944,2.4876712248424355,0.0,1.0
full_seed11_spike_0p1_noise0p1_s5_a0p2_b0p7,11,spike,0.1,0.1,5,0.2,0.7,median,1.7673256905451846,1.8371138002398903,1.6257774414644506,2.4686495199857634,2.570343816486414,0.0,1.0
full_seed11_spike_0p1_noise0p1_s5_a0p2_b0p7,11,spike,0.1,0.1,5,0.2,0.7,trimmed_mean,1.7395804721389132,1.7913689214395372,1.5666693623881685,2.3978227663942944,2.4876712248424355,0.0,1.0
full_seed11_spike_0p1_noise0p1_s5_a0p2_b0p7,11,spike,0.1,0.1,5,0.2,0.7,hampel_filter_then_mean,1.7662357472435555,1.828676071537772,1.611478435724758,2.477834350996723,2.585322747593403,0.0,1.0
full_seed11_spike_0p1_noise0p1_s5_a0p2_b0p7,11,spike,0.1,0.1,5,0.2,0.7,direct_owa,1.715232666678457,1.7794846871284076,1.523632719657555,2.422889000521728,2.5052409985545907,0.0,1.0
full_seed11_spike_0p1_noise0p1_s5_a0p2_b0p7,11,spike,0.1,0.1,5,0.2,0.7,fpr_owa,1.7641788435487618,1.8344957748451298,1.6378153881221,2.480498620302904,2.6055396765231316,0.6625,0.5470292178736167
full_seed11_spike_0p1_noise0p1_s9_a0p3_b0p8,11,spike,0.1,0.1,9,0.3,0.8,mean,1.5299452921102323,1.6714365340790382,1.3182648778721922,2.894475835164723,3.0055787090176445,0.0,1.0
